Time (s),RPM,Coolant,Speed,Oil
0,0,40.449,0.277777778,50.449
0.1,0,40.449,0.277777778,50.449
0.2,0,40.449,0.277777778,50.449
0.3,0,40.449,0.277777778,50.449
0.4,0,40.449,0.277777778,50.449
0.5,0,40.449,0.277777778,50.449
0.6,0,40.449,0.277777778,50.449
0.7,0,40.449,0.277777778,50.449
0.8,0,40.449,0.277777778,50.449
0.9,0,40.449,0.277777778,50.449
1,0,40.449,0.277777778,50.449
1.1,0,40.449,0.277777778,50.449
1.2,0,40.449,0.277777778,50.449
1.3,0,40.449,0.277777778,50.449
1.4,0,40.449,0.277777778,50.449
1.5,0,40.449,0.277777778,50.449
1.6,0,40.449,0.277777778,50.449
1.7,0,40.449,0.277777778,50.449
1.8,0,40.449,0.277777778,50.449
1.9,0,40.449,0.277777778,50.449
2,0,40.449,0.277777778,50.449
2.1,0,40.449,0.277777778,50.449
2.2,0,40.449,0.277777778,50.449
2.3,0,40.449,0.277777778,50.449
2.4,0,40.449,0.277777778,50.449
2.5,0,40.449,0.277777778,50.449
2.6,0,40.449,0.277777778,50.449
2.7,0,40.449,0.277777778,50.449
2.8,0,40.449,0.277777778,50.449
2.9,0,40.449,0.277777778,50.449
3,0,40.449,0.277777778,50.449
3.1,0,40.449,0.277777778,50.449
3.2,0,40.449,0.277777778,50.449
3.3,0,40.449,0.277777778,50.449
3.4,0,40.449,0.277777778,50.449
3.5,128.655,40.449,0.277777778,50.449
3.6,2587.31,40.449,0.277777778,50.448
3.7,2856.526,40.449,0.277777778,50.42
3.8,2838.979,40.449,0.277777778,50.394
3.9,2829.469,40.449,0.277777778,50.398
4,2865.444,40.449,0.277777778,50.403
4.1,2859.814,40.449,0.277777778,50.427
4.2,2956.864,40.449,0.277777778,50.45
4.3,2912.576,40.449,0.277777778,50.465
4.4,2568.19,40.449,0.277777778,50.481
4.5,2009.12,40.449,0.277777778,50.516
4.6,1479.328,40.449,0.277777778,50.549
4.7,1673.107,40.449,0.277777778,50.541
4.8,2343.908,40.449,0.277777778,50.532
4.9,2930.933,40.449,0.277777778,50.489
5,3037.766,40.449,0.277777778,50.449
5.1,3255.965,40.449,0.277777778,50.449
5.2,3968.486,40.449,0.277777778,50.449
5.3,3755.175,40.449,0.277777778,50.449
5.4,3901.342,40.449,0.277777778,50.447
5.5,3636.687,40.449,0.277777778,50.408
5.6,3271.371,40.447,0.277777778,50.379
5.7,3597.327,40.413,0.277777778,50.469
5.8,3880.208,40.38,0.277777778,50.557
5.9,3622.207,40.365,0.277777778,50.605
6,3275.465,40.35,0.277777778,50.647
6.1,3760.014,40.35,0.277777778,50.62
6.2,4067.135,40.35,0.277777778,50.591
6.3,3717.961,40.35,0.277777778,50.544
6.4,3528.971,40.35,0.277777778,50.497
6.5,3765.944,40.35,0.277777778,50.45
6.6,4064.193,40.35,0.277777778,50.405
6.7,4008.592,40.35,0.277777778,50.376
6.8,3739.819,40.35,0.277777778,50.353
6.9,3886.041,40.35,0.277777778,50.384
7,3859.654,40.35,0.277777778,50.418
7.1,3731.758,40.35,0.277777778,50.474
7.2,3655.384,40.35,0.277777778,50.52
7.3,3650.471,40.35,0.277777778,50.473
7.4,3699.449,40.351,0.277777778,50.429
7.5,3481.188,40.358,0.277777778,50.41
7.6,3377.044,40.368,0.277777778,50.405
7.7,3392.926,40.411,0.277777778,50.521
7.8,3586.837,40.449,0.277777778,50.611
7.9,3520.753,40.449,0.277777778,50.474
8,3167.422,40.449,0.277777778,50.359
8.1,3218.141,40.449,0.277777778,50.454
8.2,3686.131,40.449,0.277777778,50.527
8.3,3782.563,40.449,0.2775,50.444
8.4,3315.507,40.449,0.276111111,50.369
8.5,3037.603,40.449,0.274722222,50.359
8.6,3173.687,40.454,0.273333333,50.35
8.7,3664.275,40.494,0.271666667,50.35
8.8,3909.307,40.531,0.270277778,50.35
8.9,4011.285,40.541,0.268888889,50.35
9,4045.214,40.549,0.2675,50.35
9.1,3954.515,40.549,0.265833333,50.35
9.2,4006.66,40.549,0.264444444,50.357
9.3,3917.069,40.549,0.263055556,50.419
9.4,3841.189,40.553,0.261388889,50.474
9.5,3818.581,40.581,0.26,50.484
9.6,3733.052,40.608,0.258611111,50.488
9.7,3784.361,40.63,0.257222222,50.44
9.8,3838.567,40.649,0.255555556,50.401
9.9,3918.438,40.649,0.254166667,50.422
10,3859.3,40.649,0.252777778,50.449
10.1,3967.678,40.649,0.251388889,50.524
10.2,3920.22,40.652,0.246388889,50.587
10.3,3796.093,40.668,0.218333333,50.568
10.4,3569.099,40.687,0.186666667,50.54
10.5,3574.205,40.72,0.135,50.451
10.6,3948.128,40.75,0.107222222,50.384
10.7,3934.283,40.75,0.079444444,50.45
10.8,3628.74,40.75,0.053611111,50.522
10.9,3804.461,40.75,0.039722222,50.631
11,3901.041,40.75,0.0275,50.712
11.1,3661.228,40.754,0.025,50.624
11.2,3979.571,40.765,0.022222222,50.55
11.3,3732.491,40.811,0.019722222,50.551
11.4,3921.696,40.85,0.017222222,50.566
11.5,3860.759,40.85,0.014722222,50.656
11.6,3749.232,40.85,0.012222222,50.722
11.7,3651.363,40.85,0.009722222,50.647
11.8,3749.855,40.855,0.007222222,50.592
11.9,3839.9,40.895,0.004722222,50.654
12,3805.033,40.929,0.002222222,50.709
12.1,3716.886,40.94,0,50.731
12.2,3756.894,40.95,0,50.755
12.3,3853.938,40.95,0,50.786
12.4,3828.733,40.954,0,50.806
12.5,3861.288,40.982,0,50.769
12.6,4123.254,41.01,0,50.739
12.7,4699.167,41.031,0,50.743
12.8,4864.257,41.05,0,50.756
12.9,5174.036,41.05,0,50.807
13,5816.216,41.053,0,50.85
13.1,6786.423,41.07,0,50.85
13.2,7601.876,41.091,0,50.855
13.3,7671.702,41.123,0,50.885
13.4,7588.666,41.15,0,50.92
13.5,7405.083,41.15,0,50.979
13.6,7021.369,41.151,0,51.018
13.7,6521.226,41.159,0,50.972
13.8,5905.089,41.173,0,50.931
13.9,5250.836,41.215,0,50.916
14,4811.693,41.25,0,50.944
14.1,4624.896,41.251,0,51.167
14.2,4369.42,41.26,0,51.329
14.3,4130.952,41.306,0,51.236
14.4,4165.984,41.345,0,51.151
14.5,4132.33,41.347,0,51.101
14.6,3985.457,41.35,0,51.075
14.7,3929.499,41.35,0,51.151
14.8,4004.18,41.357,0,51.209
14.9,4304.565,41.394,0,51.19
15,5059.194,41.427,0,51.186
15.1,5947.581,41.44,0,51.241
15.2,7029.772,41.456,0,51.297
15.3,7487.999,41.485,0,51.359
15.4,7555.093,41.513,0,51.403
15.5,7901.912,41.533,0,51.371
15.6,8006.099,41.554,0,51.341
15.7,7728.999,41.577,0,51.315
15.8,7714.32,41.601,0,51.305
15.9,7677.148,41.628,0,51.351
16,7795.951,41.653,0,51.394
16.1,7925.794,41.669,0,51.425
16.2,7735.968,41.689,0,51.453
16.3,7763.868,41.723,0,51.467
16.4,7718.823,41.752,0,51.485
16.5,7521.868,41.764,0,51.521
16.6,7122.938,41.781,0,51.549
16.7,6594.411,41.819,0,51.549
16.8,5936.096,41.851,0,51.551
16.9,5289.932,41.856,0,51.556
17,4878.189,41.87,0,51.57
17.1,4615.765,41.915,0,51.611
17.2,4306.27,41.949,0,51.633
17.3,4128.233,41.949,0,51.586
17.4,4106.915,41.96,0,51.561
17.5,4084.809,42.008,0,51.608
17.6,4078.573,42.055,0,51.655
17.7,4077.489,42.101,0,51.701
17.8,4113.252,42.139,0,51.72
17.9,4095.058,42.145,0,51.645
18,4127.49,42.159,0,51.61
18.1,4127.266,42.196,0,51.704
18.2,4110.237,42.236,0,51.776
18.3,4091.72,42.282,0,51.78
18.4,4110.366,42.329,0,51.793
18.5,4110.779,42.375,0,51.838
18.6,4146.066,42.416,0,51.869
18.7,4138.807,42.435,0,51.855
18.8,4120.217,42.455,0,51.839
18.9,4130.748,42.478,0,51.813
19,4137.786,42.507,0,51.796
19.1,4113.609,42.554,0,51.804
19.2,4141.815,42.601,0,51.811
19.3,4179.801,42.647,0,51.813
19.4,4118.605,42.691,0,51.832
19.5,4100.309,42.725,0,51.9
19.6,4058.99,42.752,0,51.958
19.7,4065.742,42.762,0,51.987
19.8,4233.689,42.782,0,52.036
19.9,4113.091,42.83,0,52.141
20,4090.715,42.878,0,52.196
20.1,4099.315,42.925,0,52.112
20.2,4105.885,42.973,0,52.049
20.3,4149.232,43.02,0,52.047
20.4,4132.656,43.066,0,52.033
20.5,4066.92,43.113,0,51.987
20.6,4083.189,43.147,0,51.952
20.7,4076.924,43.149,0,51.951
20.8,4073.269,43.161,0,51.95
20.9,4124.651,43.203,0,51.95
21,4114.234,43.247,0,51.961
21.1,4088.016,43.293,0,51.999
21.2,4139.869,43.33,0,52.06
21.3,4076.256,43.341,0,52.179
21.4,4066.215,43.359,0,52.258
21.5,4121.335,43.392,0,52.234
21.6,4139.766,43.429,0,52.207
21.7,4071.734,43.475,0,52.173
21.8,4126.536,43.523,0,52.134
21.9,4139.804,43.57,0,52.081
22,4134.107,43.61,0,52.043
22.1,4103.605,43.633,0,52.044
22.2,4110.416,43.656,0,52.06
22.3,4083.573,43.676,0,52.112
22.4,4099.111,43.704,0,52.144
22.5,4113.985,43.752,0,52.127
22.6,4111.063,43.799,0,52.113
22.7,4050.415,43.846,0,52.11
22.8,4046.246,43.89,0,52.129
22.9,4121.421,43.925,0,52.2
23,4118.24,43.952,0,52.247
23.1,4106.485,43.961,0,52.238
23.2,4101.95,43.982,0,52.226
23.3,4083.258,44.029,0,52.209
23.4,4147.401,44.075,0,52.247
23.5,4123.634,44.119,0,52.412
23.6,4090.324,44.15,0,52.468
23.7,4111.636,44.15,0,52.283
23.8,4114.95,44.164,0,52.169
23.9,4127.475,44.21,0,52.212
24,4075.259,44.257,0,52.243
24.1,4109.24,44.306,0,52.247
24.2,4116.615,44.34,0,52.25
24.3,4090.018,44.346,0,52.25
24.4,4069.043,44.362,0,52.25
24.5,4066.912,44.4,0,52.25
24.6,4072.989,44.441,0,52.272
24.7,4091.781,44.489,0,52.344
24.8,4077.313,44.536,0,52.402
24.9,4014.453,44.582,0,52.431
25,4037.873,44.628,0,52.441
25.1,4096.139,44.674,0,52.413
25.2,4077.44,44.712,0,52.387
25.3,4071.371,44.735,0,52.365
25.4,4055.388,44.757,0,52.342
25.5,4042.752,44.779,0,52.32
25.6,4105.243,44.811,0,52.309
25.7,4070.655,44.858,0,52.321
25.8,4101.194,44.9,0,52.337
25.9,4073.389,44.93,0,52.362
26,4093.487,44.955,0,52.356
26.1,4100.562,44.971,0,52.292
26.2,4038.415,44.997,0,52.254
26.3,4084.446,45.044,0,52.266
26.4,4096.631,45.088,0,52.291
26.5,4079.116,45.125,0,52.337
26.6,4074.356,45.152,0,52.38
26.7,4082.34,45.158,0,52.415
26.8,4071.734,45.178,0,52.424
26.9,4076.086,45.224,0,52.384
27,4103.734,45.271,0,52.391
27.1,4086.356,45.318,0,52.487
27.2,4080.098,45.349,0,52.548
27.3,4090.672,45.349,0,52.549
27.4,4072.327,45.382,0,52.534
27.5,4135.966,45.47,0,52.489
27.6,4108.586,45.531,0,52.474
27.7,4054.215,45.542,0,52.511
27.8,4026.397,45.564,0,52.537
27.9,4094.055,45.603,0,52.545
28,4122.994,45.645,0,52.563
28.1,4060.645,45.693,0,52.6
28.2,4094.766,45.728,0,52.616
28.3,4131.079,45.741,0,52.596
28.4,4091.955,45.761,0,52.599
28.5,4069.157,45.79,0,52.641
28.6,4079.135,45.826,0,52.652
28.7,4074.545,45.873,0,52.614
28.8,4083.322,45.912,0,52.582
28.9,4105.045,45.935,0,52.56
29,4087.693,45.958,0,52.558
29.1,4055.956,45.978,0,52.589
29.2,4084.62,46.009,0,52.59
29.3,4103.687,46.055,0,52.544
29.4,4073.297,46.097,0,52.525
29.5,4028.325,46.13,0,52.55
29.6,4081.542,46.154,0,52.621
29.7,4108.088,46.166,0,52.763
29.8,4118.537,46.191,0,52.846
29.9,4104.084,46.237,0,52.838
30,4095.389,46.284,0,52.815
30.1,4104.959,46.331,0,52.769
30.2,4099.027,46.377,0,52.723
30.3,4102.509,46.422,0,52.677
30.4,4117.381,46.45,0,52.649
30.5,4123.785,46.45,0,52.649
30.6,4109.472,46.467,0,52.7
30.7,4069.37,46.509,0,52.828
30.8,4063.525,46.554,0,52.851
30.9,4098.219,46.601,0,52.713
31,4174.972,46.648,0,52.674
31.1,4122.603,46.694,0,52.776
31.2,4070.069,46.727,0,52.847
31.3,4086.073,46.741,0,52.871
31.4,4132.847,46.761,0,52.843
31.5,4140.468,46.789,0,52.741
31.6,4116.899,46.825,0,52.664
31.7,4112.609,46.872,0,52.623
31.8,4083.937,46.91,0,52.628
31.9,4109.824,46.935,0,52.697
32,4140.561,46.957,0,52.745
32.1,4091.574,46.975,0,52.766
32.2,4111.179,47.005,0,52.756
32.3,4124.962,47.05,0,52.706
32.4,4128.642,47.092,0,52.692
32.5,4096.526,47.129,0,52.729
32.6,4118.958,47.152,0,52.749
32.7,4135.656,47.158,0,52.749
32.8,4088.319,47.182,0,52.748
32.9,4122.081,47.23,0,52.744
33,4107.841,47.277,0,52.723
33.1,4121.352,47.323,0,52.68
33.2,4109.197,47.35,0,52.697
33.3,4077.932,47.35,0,52.793
33.4,4098.692,47.37,0,52.828
33.5,4091.643,47.414,0,52.784
33.6,4118.051,47.46,0,52.776
33.7,4121.979,47.506,0,52.812
33.8,4104.366,47.536,0,52.819
33.9,4105.672,47.545,0,52.789
34,4125.16,47.565,0,52.798
34.1,4110.514,47.599,0,52.854
34.2,4095.696,47.638,0,52.886
34.3,4099.801,47.684,0,52.889
34.4,4120.68,47.718,0,52.906
34.5,4108.602,47.738,0,52.938
34.6,4099.887,47.76,0,52.978
34.7,4147.343,47.785,0,53.025
34.8,4126.149,47.819,0,53.04
34.9,4106.562,47.866,0,53.019
35,4141.455,47.905,0,52.987
35.1,4134.964,47.934,0,52.94
35.2,4098.456,47.956,0,52.9
35.3,4086.516,47.969,0,52.867
35.4,4113.379,47.997,0,52.85
35.5,4116.379,48.044,0,52.85
35.6,4102.503,48.09,0,52.855
35.7,4129.242,48.136,0,52.865
35.8,4147.214,48.182,0,52.912
35.9,4153.868,48.226,0,52.999
36,4129.908,48.25,0,53.023
36.1,4079.778,48.25,0,52.976
36.2,4077.407,48.272,0,53.016
36.3,4107.993,48.317,0,53.151
36.4,4100.231,48.362,0,53.19
36.5,4101.521,48.407,0,53.123
36.6,4110.555,48.435,0,53.097
36.7,4114.32,48.445,0,53.114
36.8,4135.596,48.466,0,53.113
36.9,4121.662,48.5,0,53.093
37,4129.729,48.525,0,53.074
37.1,4124.799,48.541,0,53.058
37.2,4096.204,48.563,0,53.05
37.3,4119.162,48.591,0,53.05
37.4,4131.773,48.628,0,53.05
37.5,4141.661,48.674,0,53.05
37.6,4143.66,48.721,0,53.07
37.7,4128.137,48.767,0,53.111
37.8,4103.025,48.805,0,53.153
37.9,4050.48,48.835,0,53.195
38,4100.983,48.856,0,53.193
38.1,4129.673,48.869,0,53.147
38.2,4107.753,48.894,0,53.101
38.3,4139.237,48.931,0,53.053
38.4,4154.388,48.953,0,53.017
38.5,4122.416,48.962,0,52.993
38.6,4107.153,48.989,0,53.022
38.7,4123.196,49.036,0,53.101
38.8,4104.834,49.082,0,53.117
38.9,4118.346,49.127,0,53.072
39,4088.97,49.15,0,53.05
39.1,4090.094,49.15,0,53.05
39.2,4130.54,49.173,0,53.05
39.3,4131.401,49.221,0,53.05
39.4,4126.261,49.245,0,53.073
39.5,4106.842,49.248,0,53.117
39.6,4107.813,49.271,0,53.163
39.7,4118.223,49.312,0,53.21
39.8,4116.229,49.357,0,53.216
39.9,4121.61,49.405,0,53.186
40,4112.034,49.434,0,53.203
40.1,4082.479,49.445,0,53.265
40.2,4104.871,49.467,0,53.291
40.3,4065.313,49.5,0,53.287
40.4,4068.358,49.539,0,53.275
40.5,4108.011,49.585,0,53.258
40.6,4085.243,49.618,0,53.249
40.7,4104.443,49.64,0,53.249
40.8,4147.438,49.662,0,53.237
40.9,4149.466,49.685,0,53.214
41,4132.059,49.721,0,53.233
41.1,4118.851,49.769,0,53.289
41.2,4114.724,49.807,0,53.349
41.3,4117.703,49.836,0,53.412
41.4,4107.576,49.857,0,53.397
41.5,4094.845,49.871,0,53.315
41.6,4102.101,49.897,0,53.309
41.7,4128.921,49.934,0,53.365
41.8,4142.836,49.953,0,53.423
41.9,4117.413,49.96,0,53.483
42,4087.197,49.988,0,53.438
42.1,4128.459,50.035,0,53.308
42.2,4141.837,50.082,0,53.25
42.3,4127.37,50.131,0,53.251
42.4,4115.154,50.178,0,53.278
42.5,4099.311,50.225,0,53.325
42.6,4121.068,50.272,0,53.347
42.7,4119.633,50.319,0,53.349
42.8,4123.329,50.367,0,53.374
42.9,4133.576,50.415,0,53.417
43,4144.089,50.462,0,53.418
43.1,4147.408,50.508,0,53.386
43.2,4135.001,50.554,0,53.365
43.3,4128.878,50.601,0,53.354
43.4,4122.564,50.647,0,53.368
43.5,4140.915,50.693,0,53.399
43.6,4161.256,50.739,0,53.439
43.7,4129.912,50.786,0,53.486
43.8,4120.361,50.818,0,53.504
43.9,4131.346,50.84,0,53.501
44,4261.288,50.862,0,53.497
44.1,4665.968,50.883,0,53.494
44.2,5203.436,50.93,0,53.53
44.3,5846.153,50.995,0,53.595
44.4,6478.382,51.068,0,53.659
44.5,6757.913,51.148,0,53.723
44.6,6696.645,51.202,0,53.734
44.7,6284.675,51.236,0,53.708
44.8,5633.643,51.256,0,53.66
44.9,5022.281,51.266,0,53.597
45,4639.147,51.298,0,53.586
45.1,4359.947,51.345,0,53.611
45.2,4128.528,51.392,0,53.573
45.3,4037.312,51.438,0,53.491
45.4,4005.156,51.486,0,53.485
45.5,3970.427,51.534,0,53.531
45.6,3981.516,51.581,0,53.55
45.7,4009.11,51.628,0,53.55
45.8,4028.709,51.675,0,53.577
45.9,4033.137,51.722,0,53.622
46,4007.477,51.768,0,53.619
46.1,3991.917,51.814,0,53.582
46.2,3971.205,51.838,0,53.586
46.3,3987.851,51.846,0,53.616
46.4,3976.678,51.872,0,53.635
46.5,3953.909,51.909,0,53.646
46.6,3950.287,51.953,0,53.713
46.7,3958.542,52,0,53.816
46.8,3997.707,52.048,0,53.885
46.9,4008.469,52.096,0,53.932
47,3992.291,52.145,0,53.912
47.1,3958.882,52.193,0,53.85
47.2,3990.559,52.24,0,53.821
47.3,4031.078,52.288,0,53.81
47.4,4021.704,52.335,0,53.851
47.5,4009.106,52.382,0,53.923
47.6,4027.51,52.429,0,53.94
47.7,4034.426,52.477,0,53.923
47.8,4014.728,52.524,0,53.876
47.9,4007.87,52.571,0,53.812
48,4006.561,52.619,0,53.829
48.1,4004.677,52.667,0,53.895
48.2,4000.129,52.715,0,53.95
48.3,3975.436,52.763,0,54
48.4,3969.077,52.811,0,54.015
48.5,3987.507,52.86,0,54.008
48.6,4004.863,52.909,0,54.027
48.7,4008.044,52.958,0,54.06
48.8,3958.684,53,0,54.007
48.9,3953.397,53.037,0,53.906
49,3984.817,53.055,0,53.895
49.1,3999.972,53.064,0,53.935
49.2,3964.312,53.098,0,53.954
49.3,3956.909,53.146,0,53.96
49.4,3979.764,53.193,0,53.986
49.5,3997.623,53.241,0,54.021
49.6,3992.884,53.288,0,53.974
49.7,3977.562,53.335,0,53.882
49.8,3960.97,53.382,0,53.849
49.9,3941.822,53.43,0,53.849
50,4065.953,53.477,0,53.908
50.1,4511.118,53.522,0,53.997
50.2,5497.232,53.568,0,54.008
50.3,7331.933,53.613,0,53.98
50.4,9069.099,53.659,0,54.011
50.5,9362.642,53.705,0,54.073
50.6,8467.523,53.752,0,54.091
50.7,7329.575,53.799,0,54.086
50.8,6261.993,53.826,0,54.073
50.9,5305.485,53.844,0,54.056
51,4656.684,53.867,0,54.103
51.1,4306.083,53.894,0,54.182
51.2,4102.09,53.935,0,54.207
51.3,3998.779,53.982,0,54.205
51.4,3935.985,54.03,0,54.152
51.5,3907.94,54.079,0,54.074
51.6,3915.711,54.127,0,54.092
51.7,3923.405,54.175,0,54.153
51.8,3934.666,54.223,0,54.195
51.9,3974.406,54.271,0,54.227
52,3997.565,54.308,0,54.174
52.1,3984.653,54.34,0,54.08
52.2,3981.092,54.36,0,54.05
52.3,3984.67,54.373,0,54.05
52.4,3977.018,54.411,0,54.058
52.5,3974.406,54.458,0,54.069
52.6,3961.001,54.506,0,54.106
52.7,3962.746,54.553,0,54.153
52.8,3969.457,54.601,0,54.207
52.9,3956.769,54.65,0,54.263
53,3944.272,54.699,0,54.328
53.1,3958.327,54.747,0,54.396
53.2,3988.5,54.792,0,54.327
53.3,3966.773,54.836,0,54.199
53.4,3927.81,54.851,0,54.226
53.5,3906.534,54.852,0,54.32
53.6,3898.927,54.919,0,54.316
53.7,3868.539,55.012,0,54.268
53.8,3864.335,55.076,0,54.285
53.9,3913.781,55.126,0,54.328
54,3964.34,55.143,0,54.343
54.1,3998.208,55.148,0,54.348
54.2,3995.455,55.179,0,54.32
54.3,3997.099,55.22,0,54.278
54.4,4029.255,55.267,0,54.289
54.5,4016.125,55.316,0,54.321
54.6,3979.238,55.365,0,54.309
54.7,3964.065,55.413,0,54.28
54.8,3966.902,55.435,0,54.291
54.9,3977.063,55.447,0,54.316
55,3979.229,55.474,0,54.357
55.1,3964.882,55.509,0,54.405
55.2,4009.29,55.552,0,54.452
55.3,4010.468,55.6,0,54.5
55.4,3973.302,55.647,0,54.526
55.5,3970.046,55.694,0,54.545
55.6,3982.104,55.722,0,54.53
55.7,3994.569,55.744,0,54.504
55.8,3937.849,55.767,0,54.532
55.9,3870.756,55.791,0,54.581
56,3855.573,55.832,0,54.605
56.1,3850.211,55.879,0,54.62
56.2,3865.478,55.926,0,54.599
56.3,3912.44,55.973,0,54.565
56.4,3946.52,56.021,0,54.594
56.5,3953.29,56.068,0,54.644
56.6,3968.183,56.106,0,54.6
56.7,3978.842,56.141,0,54.523
56.8,3959.466,56.158,0,54.558
56.9,3970.749,56.169,0,54.631
57,3945.605,56.207,0,54.65
57.1,3974.187,56.254,0,54.65
57.2,4006.047,56.301,0,54.65
57.3,4038.928,56.348,0,54.65
57.4,4004.758,56.394,0,54.65
57.5,3967.686,56.438,0,54.65
57.6,3973.667,56.45,0,54.651
57.7,3979.418,56.451,0,54.651
57.8,3991.642,56.487,0,54.687
57.9,4014.465,56.534,0,54.734
58,4006.944,56.581,0,54.815
58.1,4009.196,56.628,0,54.907
58.2,3988.229,56.643,0,54.873
58.3,3953.818,56.649,0,54.798
58.4,3954.648,56.681,0,54.861
58.5,3975.023,56.721,0,54.966
58.6,3993.551,56.766,0,54.899
58.7,3985.26,56.813,0,54.781
58.8,3961.248,56.86,0,54.74
58.9,3970.392,56.907,0,54.722
59,4000.754,56.93,0,54.754
59.1,3966.055,56.946,0,54.803
59.2,3974.209,56.973,0,54.827
59.3,3979.882,57.002,0,54.845
59.4,3955.744,57.045,0,54.849
59.5,3948.6,57.092,0,54.849
59.6,3972.979,57.14,0,54.831
59.7,3937.137,57.187,0,54.807
59.8,3914.855,57.217,0,54.814
59.9,3923.516,57.244,0,54.829
60,3916.059,57.264,0,54.879
60.1,3907.828,57.282,0,54.937
60.2,3902.819,57.323,0,54.937
60.3,3904.927,57.371,0,54.922
60.4,3926.112,57.418,0,54.912
60.5,3950.204,57.465,0,54.903
60.6,3970.813,57.505,0,54.979
60.7,3947.044,57.542,0,55.076
60.8,3940.64,57.557,0,55.142
60.9,3980.828,57.567,0,55.2
61,3968.492,57.607,0,55.164
61.1,3931.098,57.655,0,55.106
61.2,3964.753,57.698,0,55.196
61.3,3954.523,57.741,0,55.324
61.4,4018.996,57.752,0,55.342
61.5,3993.551,57.755,0,55.334
61.6,3971.74,57.795,0,55.221
61.7,3987.722,57.843,0,55.084
61.8,3967.065,57.891,0,55.173
61.9,3970.586,57.938,0,55.314
62,3978.535,57.985,0,55.307
62.1,3988.238,58.032,0,55.266
62.2,3976.453,58.045,0,55.326
62.3,3953.874,58.049,0,55.409
62.4,3934.073,58.083,0,55.368
62.5,3933.312,58.124,0,55.299
62.6,3941.998,58.171,0,55.272
62.7,3932.852,58.219,0,55.253
62.8,3953.187,58.237,0,55.25
62.9,3992.424,58.248,0,55.25
63,4047.422,58.277,0,55.25
63.1,4302.87,58.309,0,55.25
63.2,4565.442,58.353,0,55.25
63.3,4801.205,58.398,0,55.25
63.4,4808.66,58.444,0,55.25
63.5,4621.25,58.49,0,55.25
63.6,4391.56,58.519,0,55.25
63.7,4143.599,58.546,0,55.25
63.8,4037.091,58.565,0,55.25
63.9,4396.246,58.583,0,55.25
64,4921.997,58.625,0,55.263
64.1,5938.52,58.673,0,55.277
64.2,6753.787,58.72,0,55.309
64.3,6986.18,58.768,0,55.344
64.4,6763.243,58.807,0,55.375
64.5,6210.155,58.844,0,55.405
64.6,5503.086,58.855,0,55.506
64.7,4888.922,58.862,0,55.619
64.8,4454.507,58.903,0,55.603
64.9,4190.998,58.95,0,55.563
65,4096.792,58.998,0,55.593
65.1,4053.413,59.046,0,55.636
65.2,3972.172,59.095,0,55.559
65.3,3929.955,59.143,0,55.463
65.4,3914.731,59.15,0,55.531
65.5,3821.375,59.15,0,55.627
65.6,3710.714,59.188,0,55.682
65.7,3619.353,59.232,0,55.731
65.8,3577.261,59.279,0,55.672
65.9,3600.694,59.326,0,55.595
66,3591.462,59.375,0,55.604
66.1,3661.004,59.423,0,55.627
66.2,3618.418,59.438,0,55.605
66.3,3648.597,59.448,0,55.576
66.4,3633.356,59.482,0,55.563
66.5,3593.955,59.52,0,55.551
66.6,3599.379,59.566,0,55.55
66.7,3623.126,59.615,0,55.55
66.8,3658.672,59.663,0,55.55
66.9,3657.245,59.711,0,55.55
67,3578.34,59.731,0,55.55
67.1,3600.028,59.748,0,55.55
67.2,3651.907,59.774,0,55.599
67.3,3690.719,59.802,0,55.654
67.4,3719.147,59.848,0,55.7
67.5,3720.127,59.896,0,55.745
67.6,3699.569,59.923,0,55.75
67.7,3684.44,59.947,0,55.75
67.8,3717.69,59.969,0,55.769
67.9,3777.652,59.991,0,55.791
68,3841.146,60.036,0,55.818
68.1,3915.661,60.084,0,55.846
68.2,4000.131,60.132,0,55.849
68.3,4054.993,60.181,0,55.849
68.4,4054.434,60.228,0,55.849
68.5,4042.206,60.276,0,55.849
68.6,4018.48,60.323,0,55.838
68.7,4075.366,60.371,0,55.826
68.8,4019.297,60.417,0,55.816
68.9,3971.136,60.464,0,55.807
69,4024.837,60.513,0,55.91
69.1,4041.552,60.561,0,56.024
69.2,4010.563,60.608,0,55.995
69.3,3980.598,60.655,0,55.953
69.4,3986.162,60.702,0,55.948
69.5,3984.236,60.749,0,55.946
69.6,3953.848,60.797,0,55.903
69.7,3936.985,60.844,0,55.855
69.8,3946.288,60.893,0,55.894
69.9,3967.186,60.941,0,55.941
70,3986.123,60.988,0,56.029
70.1,3990.585,61.034,0,56.119
70.2,3990.447,61.082,0,56.061
70.3,3954.824,61.129,0,55.989
70.4,3949.357,61.176,0,56.004
70.5,3956.945,61.225,0,56.027
70.6,3994.307,61.272,0,56.038
70.7,3976.289,61.32,0,56.049
70.8,3966.53,61.367,0,56.113
70.9,3980.703,61.414,0,56.181
71,3940.445,61.461,0,56.129
71.1,3889.763,61.508,0,56.069
71.2,3821.227,61.555,0,56.089
71.3,3707.452,61.603,0,56.116
71.4,3620.707,61.651,0,56.155
71.5,3598.24,61.699,0,56.195
71.6,3601.172,61.747,0,56.152
71.7,3609.712,61.796,0,56.104
71.8,3597.11,61.843,0,56.119
71.9,3607.584,61.891,0,56.137
72,3639.821,61.939,0,56.172
72.1,3620.395,61.987,0,56.209
72.2,3659.282,62.034,0,56.231
72.3,3670.78,62.082,0,56.253
